Order_ID,Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Product_Price,Discount_Percent,Final_Price,Quantity,Revenue,Delivery_Time,Customer_Rating,Customer_Location,Browsing_Frequency,Product_Search_Method
ORD010195,2023/06/04 8:00:11 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,51.26,25,38.44,3,115.32,1,4.0,Karnataka,Few times a month,Keyword
ORD010196,2023/06/11 11:04:17 PM GMT+5:30,45,Male,Few times a month,Clothing and Fashion;Home and Kitchen;others,21.61,10,19.45,1,19.45,6,1.0,Delhi,Few times a month,Keyword
ORD010197,2023/06/08 3:23:36 AM GMT+5:30,22,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,224.23,15,190.6,1,190.6,4,1.0,Maharashtra,Multiple times a day,Keyword
ORD010198,2023/06/11 10:58:09 PM GMT+5:30,26,Prefer not to say,Less than once a month,Home and Kitchen;others,11.07,0,11.07,1,11.07,4,2.0,West Bengal,Rarely,others
ORD010199,2023/06/12 2:51:24 PM GMT+5:30,25,Female,Once a month,Beauty and Personal Care,9.52,20,7.62,1,7.62,4,5.0,Maharashtra,Few times a month,Keyword
ORD010200,2023/06/06 11:20:53 AM GMT+5:30,23,Female,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,43.29,5,41.13,2,82.26,3,2.0,Delhi,Few times a month,Keyword
ORD010201,2023/06/09 2:41:53 PM GMT+5:30,67,Female,Few times a month,Beauty and Personal Care,25.79,10,23.21,2,46.42,6,4.0,Delhi,Few times a month,categories
ORD010202,2023/06/11 9:31:41 AM GMT+5:30,39,Male,Once a month,Home and Kitchen,5.85,15,4.97,3,14.91,1,,nan,Few times a week,Keyword
ORD010203,2023/06/08 3:26:38 AM GMT+5:30,22,Others,Once a week,Beauty and Personal Care,30.01,5,28.51,1,28.51,5,5.0,Karnataka,Few times a month,categories
ORD010204,2023/06/08 2:21:41 PM GMT+5:30,26,Female,Once a week,Beauty and Personal Care,35.0,15,29.75,2,59.5,3,3.0,Tamil Nadu,Few times a month,categories
ORD010205,2023/06/12 3:37:14 PM GMT+5:30,12,Female,Multiple times a week,Beauty and Personal Care,29.44,15,25.02,2,50.04,2,4.0,Tamil Nadu,Few times a week,categories
ORD010206,2023/06/06 7:41:36 PM GMT+5:30,54,Male,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,40.92,15,34.78,1,34.78,3,4.0,Delhi,Few times a week,Filter
ORD010207,2023/06/11 10:47:42 PM GMT+5:30,45,Female,Few times a month,Clothing and Fashion,23.83,10,21.45,1,21.45,2,4.0,Maharashtra,Multiple times a day,categories
ORD010208,2023/06/06 7:39:44 PM GMT+5:30,23,Male,Less than once a month,Beauty and Personal Care;Home and Kitchen;others,30.05,10,27.04,1,27.04,6,4.0,West Bengal,Rarely,Filter
ORD010209,2023/06/10 2:40:34 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care,82.74,20,66.19,1,66.19,5,2.0,Karnataka,Few times a week,Filter
ORD010210,2023/06/08 5:14:30 PM GMT+5:30,17,Prefer not to say,Once a month,Clothing and Fashion;others,64.79,25,48.59,1,48.59,6,4.0,Tamil Nadu,Few times a month,categories
ORD010211,2023/06/07 10:38:51 PM GMT+5:30,23,Prefer not to say,Few times a month,Clothing and Fashion;Home and Kitchen,28.62,20,22.9,1,22.9,5,3.0,Maharashtra,Few times a week,Keyword
ORD010212,2023/06/09 3:18:25 PM GMT+5:30,56,Female,Multiple times a week,Beauty and Personal Care;Home and Kitchen,48.61,50,24.3,1,24.3,5,3.0,Maharashtra,Few times a week,categories
ORD010213,2023/06/05 10:53:16 AM GMT+5:30,21,Female,Few times a month,Home and Kitchen,61.04,30,42.73,2,85.46,4,3.0,Delhi,Few times a month,Keyword
ORD010214,2023/06/09 2:39:47 PM GMT+5:30,34,Female,Once a week,Beauty and Personal Care,17.18,5,16.32,2,32.64,6,1.0,Karnataka,Few times a week,categories
ORD010215,2023/06/12 3:37:14 PM GMT+5:30,12,Female,Multiple times a week,Beauty and Personal Care,41.73,10,37.56,1,37.56,1,5.0,Maharashtra,Few times a week,categories
ORD010216,2023/06/09 3:47:38 AM GMT+5:30,36,Female,Once a month,Home and Kitchen,36.94,30,25.86,1,25.86,3,5.0,Karnataka,Few times a week,categories
ORD010217,2023/06/08 9:40:24 PM GMT+5:30,34,Prefer not to say,Few times a month,Beauty and Personal Care,52.48,0,52.48,2,104.96,2,4.0,Delhi,Rarely,others
ORD010218,2023/06/08 3:24:37 AM GMT+5:30,21,Male,Less than once a month,others,17.1,20,13.68,1,13.68,2,5.0,Karnataka,Rarely,others
ORD010219,2023/06/11 11:25:09 PM GMT+5:30,25,Female,Few times a month,Clothing and Fashion;others,32.33,50,16.16,1,16.16,1,4.0,Delhi,Few times a week,Keyword
ORD010220,2023/06/07 1:04:07 PM GMT+5:30,49,Female,Few times a month,Groceries and Gourmet Food;Home and Kitchen;others,19.53,20,15.62,1,15.62,3,4.0,Karnataka,Multiple times a day,Keyword
ORD010221,2023/06/11 11:02:55 PM GMT+5:30,27,Male,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,41.78,5,39.69,2,79.38,5,5.0,Maharashtra,Few times a month,Filter
ORD010222,2023/06/06 7:11:13 PM GMT+5:30,33,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care,18.58,25,13.93,1,13.93,4,2.0,Delhi,Few times a week,Filter
ORD010223,2023/06/08 5:25:40 PM GMT+5:30,27,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion,22.61,15,19.22,2,38.44,4,3.0,Delhi,Few times a month,categories
ORD010224,2023/06/06 7:11:46 PM GMT+5:30,33,Female,Once a week,Beauty and Personal Care;others,36.08,30,25.26,1,25.26,6,4.0,Maharashtra,Few times a week,Filter
ORD010225,2023/06/07 2:40:30 PM GMT+5:30,57,Female,Few times a month,Home and Kitchen,17.15,10,15.43,3,46.29,7,3.0,Maharashtra,Few times a week,categories
ORD010226,2023/06/08 8:26:58 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,10.69,15,9.09,1,9.09,4,2.0,Tamil Nadu,Rarely,Keyword
ORD010227,2023/06/07 9:16:59 PM GMT+5:30,46,Prefer not to say,Once a week,Beauty and Personal Care;Home and Kitchen,68.54,25,51.4,10,514.0,1,5.0,Delhi,Few times a month,Filter
ORD010228,2023/06/12 3:52:33 PM GMT+5:30,23,Female,Few times a month,Clothing and Fashion,21.11,10,19.0,1,19.0,4,,Karnataka,Few times a week,categories
ORD010229,2023/06/12 4:00:56 PM GMT+5:30,25,Female,Once a week,Beauty and Personal Care,12.43,10,11.19,1,11.19,4,3.0,Uttar Pradesh,Multiple times a day,categories
ORD010230,2023/06/11 11:24:21 PM GMT+5:30,43,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,15.24,0,15.24,1,15.24,1,2.0,Maharashtra,Few times a week,Filter
ORD010231,2023/06/05 4:26:25 AM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,30.88,15,26.25,4,105.0,3,3.0,Tamil Nadu,Few times a month,Keyword
ORD010232,2023/06/07 12:27:12 PM GMT+5:30,35,Female,Few times a month,Home and Kitchen;others,99.88,30,69.92,3,209.76,2,3.0,Uttar Pradesh,Multiple times a day,Keyword
ORD010233,2023/06/09 3:24:36 PM GMT+5:30,45,Female,Few times a month,Home and Kitchen,30.03,10,27.03,1,27.03,5,5.0,West Bengal,Few times a week,categories
ORD010234,2023/06/09 4:30:40 PM GMT+5:30,45,Prefer not to say,Once a week,Beauty and Personal Care,49.8,0,49.8,1,49.8,3,5.0,Uttar Pradesh,Few times a month,categories
ORD010235,2023/06/12 2:48:55 PM GMT+5:30,45,Female,Few times a month,Beauty and Personal Care,25.31,20,20.25,1,20.25,4,3.0,Karnataka,Few times a month,others
ORD010236,2023/06/12 9:40:22 AM GMT+5:30,34,Female,Once a week,Clothing and Fashion,37.72,5,35.83,1,35.83,5,4.0,Delhi,Few times a week,Keyword
ORD010237,2023/06/08 5:20:57 PM GMT+5:30,24,Prefer not to say,Less than once a month,Clothing and Fashion;others,28.65,20,22.92,1,22.92,6,1.0,Karnataka,Rarely,others
ORD010238,2023/06/11 10:55:58 PM GMT+5:30,34,Prefer not to say,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,49.36,15,41.96,1,41.96,4,3.0,Delhi,Few times a week,categories
ORD010239,2023/06/10 2:41:51 PM GMT+5:30,23,Female,Multiple times a week,Clothing and Fashion,14.99,15,12.74,2,25.48,4,1.0,Karnataka,Few times a month,categories
ORD010240,2023/06/04 6:01:59 PM GMT+5:30,21,Female,Less than once a month,Clothing and Fashion,34.91,10,31.42,1,31.42,1,4.0,Karnataka,Rarely,categories
ORD010241,2023/06/06 6:43:32 PM GMT+5:30,28,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;others,36.88,5,35.04,1,35.04,3,2.0,Uttar Pradesh,Multiple times a day,Keyword
ORD010242,2023/06/07 9:19:32 PM GMT+5:30,44,Female,Once a week,Clothing and Fashion,43.69,25,32.77,1,32.77,4,5.0,Karnataka,Few times a month,categories
ORD010243,2023/06/12 3:47:01 PM GMT+5:30,45,Female,Multiple times a week,Beauty and Personal Care,12.91,10,11.62,4,46.48,2,4.0,Delhi,Few times a week,categories
ORD010244,2023/06/07 2:22:14 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,23.73,25,17.8,1,17.8,2,5.0,Karnataka,Few times a month,Keyword
ORD010245,2023/06/07 9:54:24 PM GMT+5:30,34,Male,Once a week,Beauty and Personal Care;Home and Kitchen,50.44,25,37.83,1,37.83,6,5.0,West Bengal,Few times a month,Filter
ORD010246,2023/06/09 10:58:44 AM GMT+5:30,34,Female,Few times a month,Groceries and Gourmet Food;Home and Kitchen,38.79,10,34.91,2,69.82,2,2.0,Delhi,Few times a month,Filter
ORD010247,2023/06/07 1:04:07 PM GMT+5:30,49,Female,Few times a month,Groceries and Gourmet Food;Home and Kitchen;others,111.46,30,78.02,2,156.04,6,4.0,Karnataka,Multiple times a day,Keyword
ORD010248,2023/06/05 10:36:38 AM GMT+5:30,25,Male,Less than once a month,others,22.86,10,20.57,2,41.14,3,2.0,Karnataka,Few times a week,Keyword
ORD010249,2023/06/06 11:49:21 AM GMT+5:30,30,Male,Multiple times a week,Clothing and Fashion;Home and Kitchen,8.24,25,6.18,2,12.36,3,3.0,Uttar Pradesh,Few times a week,Keyword
ORD010250,2023/06/11 11:06:16 PM GMT+5:30,32,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,23.89,15,20.31,1,20.31,4,3.0,West Bengal,Few times a week,Filter
ORD010251,2023/06/11 11:28:26 PM GMT+5:30,34,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion,5.14,10,4.63,1,4.63,2,4.0,Maharashtra,Multiple times a day,Keyword
ORD010252,2023/06/11 11:08:35 PM GMT+5:30,37,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,54.14,30,37.9,2,75.8,4,,Uttar Pradesh,Few times a week,categories
ORD010253,2023/06/04 8:46:02 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,33.04,50,16.52,4,66.08,4,4.0,Karnataka,Few times a month,Keyword
ORD010254,2023/06/08 5:57:34 PM GMT+5:30,32,Prefer not to say,Multiple times a week,Beauty and Personal Care;Clothing and Fashion,43.76,20,35.01,1,35.01,6,5.0,Karnataka,Few times a week,Keyword
ORD010255,2023/06/08 10:41:11 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care;Clothing and Fashion,48.93,15,41.59,1,41.59,6,3.0,Maharashtra,Multiple times a day,Filter
ORD010256,2023/06/08 3:27:23 AM GMT+5:30,25,Male,Few times a month,Clothing and Fashion;Home and Kitchen,68.58,30,48.01,1,48.01,5,1.0,Delhi,Multiple times a day,Filter
ORD010257,2023/06/06 9:08:39 PM GMT+5:30,27,Male,Once a month,others,5.4,20,4.32,3,12.96,2,4.0,nan,Few times a month,Keyword
ORD010258,2023/06/07 9:19:32 PM GMT+5:30,44,Female,Once a week,Clothing and Fashion,7.93,10,7.14,1,7.14,2,5.0,Delhi,Few times a month,categories
ORD010259,2023/06/11 10:58:52 PM GMT+5:30,36,Male,Once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,19.52,15,16.59,2,33.18,3,2.0,Delhi,Rarely,others
ORD010260,2023/06/07 10:09:17 PM GMT+5:30,23,Prefer not to say,Few times a month,Beauty and Personal Care,26.77,25,20.08,1,20.08,5,3.0,Delhi,Few times a week,categories
ORD010261,2023/06/06 7:12:54 PM GMT+5:30,31,Prefer not to say,Once a month,Clothing and Fashion,38.08,30,26.66,1,26.66,4,2.0,Maharashtra,Few times a month,categories
ORD010262,2023/06/07 1:25:26 PM GMT+5:30,24,Female,Less than once a month,Clothing and Fashion,36.14,30,25.3,3,75.9,2,,Karnataka,Rarely,categories
ORD010263,2023/06/07 8:41:53 PM GMT+5:30,54,Male,Less than once a month,others,37.45,10,33.71,2,67.42,3,3.0,West Bengal,Rarely,Keyword
ORD010264,2023/06/06 8:01:47 PM GMT+5:30,26,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,11.09,20,8.87,1,8.87,7,3.0,West Bengal,Few times a week,categories
ORD010265,2023/06/04 8:48:59 PM GMT+5:30,25,Female,Less than once a month,Beauty and Personal Care,18.98,5,18.03,1,18.03,5,5.0,Karnataka,Few times a week,Keyword
ORD010266,2023/06/09 3:06:37 PM GMT+5:30,50,Prefer not to say,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,26.42,25,19.82,1,19.82,6,5.0,Uttar Pradesh,Few times a week,categories
ORD010267,2023/06/07 12:01:15 PM GMT+5:30,35,Male,Once a month,Clothing and Fashion,29.8,20,23.84,1,23.84,5,5.0,Delhi,Few times a week,categories
ORD010268,2023/06/11 10:45:34 PM GMT+5:30,45,Prefer not to say,Few times a month,Groceries and Gourmet Food;Clothing and Fashion,23.33,10,21.0,2,42.0,5,,Delhi,Multiple times a day,Keyword
ORD010269,2023/06/05 1:27:08 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,39.57,20,31.66,2,63.32,5,5.0,Tamil Nadu,Few times a month,Keyword
ORD010270,2023/06/05 9:58:17 PM GMT+5:30,62,Female,Less than once a month,Beauty and Personal Care,14.9,5,14.16,1,14.16,4,,Karnataka,Rarely,Filter
ORD010271,2023/06/07 1:00:09 PM GMT+5:30,40,Female,Less than once a month,Beauty and Personal Care,23.62,15,20.08,1,20.08,4,4.0,Karnataka,Few times a week,categories
ORD010272,2023/06/07 2:22:14 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,47.09,15,40.03,2,80.06,5,2.0,Maharashtra,Few times a month,Keyword
ORD010273,2023/06/08 5:37:13 PM GMT+5:30,26,Female,Few times a month,Clothing and Fashion;Home and Kitchen,38.21,25,28.66,4,114.64,2,2.0,Uttar Pradesh,Rarely,categories
ORD010274,2023/06/11 11:26:54 PM GMT+5:30,32,Female,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care,25.5,15,21.68,1,21.68,3,4.0,Karnataka,Few times a month,categories
ORD010275,2023/06/08 5:43:45 PM GMT+5:30,46,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,25.91,0,25.91,1,25.91,7,3.0,Maharashtra,Few times a week,Filter
ORD010276,2023/06/09 2:36:46 PM GMT+5:30,34,Prefer not to say,Once a week,Beauty and Personal Care,23.73,10,21.36,2,42.72,5,2.0,Delhi,Few times a month,categories
ORD010277,2023/06/05 8:49:12 PM GMT+5:30,28,Others,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,26.19,20,20.95,1,20.95,6,4.0,nan,Few times a month,Keyword
ORD010278,2023/06/04 8:48:59 PM GMT+5:30,25,Female,Less than once a month,Beauty and Personal Care,23.27,0,23.27,3,69.81,7,3.0,West Bengal,Few times a week,Keyword
ORD010279,2023/06/04 8:01:45 PM GMT+5:30,24,Female,Once a month,Clothing and Fashion;Home and Kitchen,25.66,25,19.24,3,57.72,4,3.0,Karnataka,Few times a month,Keyword
ORD010280,2023/06/06 6:37:26 PM GMT+5:30,21,Female,Once a month,Beauty and Personal Care;Clothing and Fashion,40.73,30,28.51,2,57.02,2,4.0,Tamil Nadu,Few times a week,Keyword
ORD010281,2023/06/04 11:09:27 PM GMT+5:30,23,Female,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,40.14,15,34.12,1,34.12,5,3.0,Delhi,Multiple times a day,Keyword
ORD010282,2023/06/07 11:48:25 AM GMT+5:30,34,Male,Less than once a month,others,13.21,25,9.91,10,99.1,1,5.0,West Bengal,Rarely,Keyword
ORD010283,2023/06/07 10:56:11 AM GMT+5:30,23,Prefer not to say,Once a week,Clothing and Fashion,116.07,15,98.66,2,197.32,1,,Uttar Pradesh,Few times a month,Keyword
ORD010284,2023/06/12 3:55:53 PM GMT+5:30,23,Prefer not to say,Multiple times a week,Beauty and Personal Care;Home and Kitchen,22.64,15,19.24,2,38.48,3,3.0,Uttar Pradesh,Few times a month,Keyword
ORD010285,2023/06/12 3:44:16 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care,45.98,10,41.38,3,124.14,1,2.0,West Bengal,Few times a week,Keyword
ORD010286,2023/06/06 7:08:47 PM GMT+5:30,29,Male,Multiple times a week,Beauty and Personal Care;Clothing and Fashion,15.64,20,12.51,1,12.51,4,3.0,Tamil Nadu,Multiple times a day,Filter
ORD010287,2023/06/12 3:53:28 PM GMT+5:30,23,Female,Once a month,Clothing and Fashion,92.19,30,64.53,1,64.53,5,4.0,Maharashtra,Few times a month,Filter
ORD010288,2023/06/05 4:50:33 PM GMT+5:30,24,Female,Less than once a month,others,48.27,30,33.79,1,33.79,5,1.0,Maharashtra,Rarely,categories
ORD010289,2023/06/06 7:39:44 PM GMT+5:30,23,Male,Less than once a month,Beauty and Personal Care;Home and Kitchen;others,43.28,30,30.3,1,30.3,2,4.0,Uttar Pradesh,Rarely,Filter
ORD010290,2023/06/07 10:44:42 PM GMT+5:30,48,Female,Multiple times a week,Clothing and Fashion,29.22,50,14.61,1,14.61,5,4.0,West Bengal,Rarely,Keyword
ORD010291,2023/06/11 11:15:03 PM GMT+5:30,34,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,9.13,10,8.22,3,24.66,5,1.0,nan,Few times a week,categories
ORD010292,2023/06/09 3:47:38 AM GMT+5:30,36,Female,Once a month,Home and Kitchen,106.06,5,100.76,1,100.76,1,3.0,Delhi,Few times a week,categories
ORD010293,2023/06/04 6:31:41 PM GMT+5:30,22,Female,Less than once a month,Clothing and Fashion,60.19,15,51.16,2,102.32,3,2.0,Maharashtra,Rarely,Filter
ORD010294,2023/06/06 7:12:54 PM GMT+5:30,31,Prefer not to say,Once a month,Clothing and Fashion,26.44,20,21.15,1,21.15,4,2.0,Uttar Pradesh,Few times a month,categories
ORD010295,2023/06/07 4:46:12 PM GMT+5:30,23,Female,Once a month,Beauty and Personal Care;Clothing and Fashion,46.29,15,39.35,4,157.4,3,5.0,Delhi,Few times a month,categories
ORD010296,2023/06/09 9:32:44 AM GMT+5:30,21,Female,Few times a month,Clothing and Fashion,13.23,30,9.26,1,9.26,6,3.0,Maharashtra,Few times a week,categories
ORD010297,2023/06/11 11:04:55 PM GMT+5:30,46,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,8.72,25,6.54,2,13.08,4,3.0,nan,Few times a month,categories
ORD010298,2023/06/05 2:21:37 PM GMT+5:30,23,Male,Less than once a month,others,33.5,20,26.8,2,53.6,2,4.0,Karnataka,Few times a month,Keyword
ORD010299,2023/06/07 12:36:04 PM GMT+5:30,39,Female,Few times a month,Home and Kitchen,18.95,5,18.0,1,18.0,4,4.0,Maharashtra,Few times a week,Filter
ORD010300,2023/06/06 9:39:32 AM GMT+5:30,22,Female,Less than once a month,Clothing and Fashion;Home and Kitchen,23.62,10,21.26,3,63.78,4,3.0,Uttar Pradesh,Few times a week,Keyword
ORD010301,2023/06/05 10:53:16 AM GMT+5:30,21,Female,Few times a month,Home and Kitchen,31.92,15,27.13,1,27.13,7,3.0,Maharashtra,Few times a month,Keyword
ORD010302,2023/06/08 5:08:27 PM GMT+5:30,16,Prefer not to say,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,14.42,50,7.21,1,7.21,3,4.0,Delhi,Few times a week,Filter
ORD010303,2023/06/07 11:44:55 AM GMT+5:30,26,Female,Once a month,Beauty and Personal Care,31.31,15,26.61,2,53.22,6,4.0,Tamil Nadu,Few times a week,categories
ORD010304,2023/06/07 10:42:24 PM GMT+5:30,22,Female,Multiple times a week,Beauty and Personal Care,15.29,20,12.23,1,12.23,3,5.0,West Bengal,Few times a week,Keyword
ORD010305,2023/06/05 12:57:05 AM GMT+5:30,26,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,67.27,50,33.64,1,33.64,3,4.0,Delhi,Multiple times a day,categories
ORD010306,2023/06/07 9:32:38 AM GMT+5:30,21,Female,Once a week,Beauty and Personal Care,30.87,10,27.78,1,27.78,4,4.0,Tamil Nadu,Few times a week,Filter
ORD010307,2023/06/07 12:36:04 PM GMT+5:30,39,Female,Few times a month,Home and Kitchen,47.91,10,43.12,1,43.12,6,,Maharashtra,Few times a week,Filter
ORD010308,2023/06/09 3:26:38 PM GMT+5:30,23,Female,Once a month,Beauty and Personal Care,9.58,20,7.66,2,15.32,5,2.0,Delhi,Few times a month,categories
ORD010309,2023/06/08 3:27:23 AM GMT+5:30,25,Male,Few times a month,Clothing and Fashion;Home and Kitchen,50.04,20,40.03,1,40.03,2,1.0,Tamil Nadu,Multiple times a day,Filter
ORD010310,2023/06/09 10:23:05 AM GMT+5:30,23,Female,Once a week,Clothing and Fashion,94.45,30,66.11,1,66.11,2,3.0,Maharashtra,Few times a month,categories
ORD010311,2023/06/08 5:11:27 PM GMT+5:30,25,Prefer not to say,Once a week,Clothing and Fashion;Home and Kitchen;others,35.96,0,35.96,1,35.96,1,1.0,Delhi,Few times a month,categories
ORD010312,2023/06/04 9:22:58 PM GMT+5:30,22,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,47.73,15,40.57,1,40.57,4,1.0,Delhi,Few times a week,Keyword
ORD010313,2023/06/06 7:19:43 PM GMT+5:30,50,Male,Less than once a month,Clothing and Fashion;Home and Kitchen;others,28.03,15,23.83,1,23.83,3,1.0,Karnataka,Few times a week,categories
ORD010314,2023/06/08 7:33:15 AM GMT+5:30,48,Female,Less than once a month,Beauty and Personal Care,43.06,20,34.45,4,137.8,6,4.0,Tamil Nadu,Rarely,categories
